PNR,HFAUDD,year
90671642,5359,2012
08403002,0173,2012
03444338,5143,2012
39197550,5764,2012
11358967,3720,2012
24581435,3039,2012
92472492,3221,2012
66057459,2018,2012
13400004,0705,2012
90296051,6321,2012
89963201,5215,2012
52652283,4083,2012
79013668,1357,2012
22128183,1099,2012
63106799,5690,2012
64888831,5942,2012
01801176,1569,2012
91181991,3873,2012
76195183,3805,2012
87640117,3731,2012
70954022,3803,2012
01243473,5346,2012
34882344,8094,2012
02911080,3795,2012
99543044,9332,2012
12973216,1175,2012
36642213,3910,2012
69861562,8901,2012
47547470,3062,2012
69164350,1154,2012
64387071,1303,2012
96300227,3330,2012
53657254,8811,2012
79404049,7365,2012
79349738,3346,2012
74653094,9707,2012
65761755,4006,2012
09246697,9468,2012
99709983,9801,2012
96256275,3325,2012
67280061,5953,2012
07585019,8623,2012
86121906,8832,2012
59270802,3044,2012
30728755,2484,2012
47940828,3942,2012
07817727,1023,2012
69156081,0200,2012
36177433,7132,2012
40924062,9398,2012
50055209,0802,2012
21236102,4097,2012
46459900,1032,2012
91703082,8336,2012
26493508,9819,2012
73510794,2907,2012
41632716,5945,2012
16316324,3961,2012
54432532,3009,2012
43386575,2900,2012
89647721,8255,2012
14498749,9677,2012
95598206,5781,2012
90230018,4028,2012
80479467,4861,2012
99048989,8168,2012
88096580,2980,2012
17585847,3232,2012
30183254,3320,2012
94993222,6681,2012
98158719,9826,2012
43975125,8448,2012
45716173,8021,2012
70873273,3731,2012
90458310,5179,2012
86208967,1353,2012
03410022,8150,2012
21772551,5939,2012
14477531,5607,2012
16529412,4710,2012
76955692,7189,2012
60842692,4012,2012
41647854,6101,2012
68029586,6803,2012
86439072,5535,2012
48870605,9747,2012
13659941,3747,2012
91862191,5132,2012
94971316,0150,2012
83592460,0275,2012
59742448,8338,2012
30578501,6504,2012
44336743,8626,2012
62210776,1305,2012
60841534,0339,2012
51978742,8506,2012
38258568,8381,2012
53474908,3710,2012
27818043,1021,2012
28310387,2431,2012
68922268,6586,2012
14478681,3740,2012
02695991,5683,2012
49104418,3800,2012
09630011,8157,2012
78119939,5332,2012
54431173,4669,2012
65010097,5346,2012
29471793,7907,2012
28137300,9862,2012
72538216,6024,2012
62178310,3030,2012
56675019,5706,2012
03377358,5497,2012
69825396,8511,2012
42763846,5758,2012
02820091,3741,2012
54870539,0150,2012
83400619,3677,2012
53480852,9853,2012
74977158,8137,2012
01840887,8523,2012
50984389,4125,2012
00267408,4504,2012
71961984,8235,2012
39622242,0400,2012
56020675,5346,2012
08656937,9829,2012
76893915,8370,2012
19020485,5199,2012
56754690,5686,2012
77961254,5489,2012
39423737,7958,2012
63701381,3940,2012
18196327,5689,2012
91177440,1171,2012
65515047,3163,2012
61243237,8105,2012
59902009,0148,2012
41743337,4089,2012
73793640,3262,2012
48018242,6130,2012
34031877,9833,2012
92070081,5689,2012
83012427,4276,2012
03199538,9862,2012
73092235,4503,2012
89207328,3261,2012
11926710,2913,2012
63632795,3116,2012
26976515,1357,2012
03222484,5135,2012
11177432,5324,2012
14500249,4710,2012
98795981,3662,2012
58445484,3035,2012
46876152,5494,2012
76466192,4304,2012
02374627,3228,2012
12374605,5446,2012
47057566,3228,2012
23100497,5942,2012
11998396,6100,2012
23072617,8413,2012
95119569,4801,2012
04653290,5495,2012
10008272,3749,2012
35504879,3841,2012
94084643,6406,2012
16312342,3658,2012
19265477,3619,2012
39306189,9881,2012
77574764,5677,2012
43407466,9753,2012
72679285,6508,2012
21265055,8924,2012
93306046,0590,2012
87922676,2958,2012
35506322,8291,2012
16513664,9762,2012
70524541,3269,2012
83716921,2415,2012
15193613,6558,2012
82979151,3171,2012
99306070,9862,2012
51226814,8657,2012
25987483,3885,2012
72383984,8329,2012
65313964,9738,2012
44521640,3972,2012
54252671,9912,2012
07610409,8364,2012
17008067,9856,2012
23999081,3268,2012
34172660,0285,2012
17935397,8958,2012
83553257,3730,2012
54105297,8655,2012
67654706,6534,2012
18352414,4736,2012
97127139,3109,2012
21243600,5467,2012
66502169,3681,2012
80655554,9745,2012
60768359,1559,2012
53211729,9830,2012
79106526,2492,2012
96619494,0375,2012
64457306,9805,2012
30427301,5142,2012
93399650,8634,2012
47911701,3331,2012
36027684,4520,2012
11892675,3726,2012
59758493,6299,2012
66219927,0729,2012
88583887,9668,2012
74044838,1008,2012
40651265,5315,2012
09527325,9804,2012
42997282,7132,2012
95808913,3930,2012
68652012,9038,2012
04037022,8416,2012
56805289,7848,2012
11798390,5207,2012
98533794,3738,2012
09630556,1533,2012
91186954,2462,2012
94698924,4754,2012
08782183,3682,2012
89962879,9603,2012
90323134,5168,2012
08593858,9699,2012
25445138,5245,2012
63373695,8059,2012
25197213,3942,2012
60317135,2480,2012
61951084,3146,2012
06178218,5497,2012
37229345,5248,2012
68681764,9804,2012
81282930,8041,2012
27746360,4118,2012
21075953,5700,2012
15492690,9465,2012
75363434,3750,2012
90420250,7100,2012
31125435,8157,2012
83512997,5168,2012
67808300,5939,2012
58357272,3005,2012
95448540,5752,2012
77525163,3769,2012
86629607,6590,2012
20506868,3649,2012
19001308,3026,2012
37465640,5253,2012
82085026,5403,2012
97792250,9342,2012
77121052,8958,2012
76385277,9394,2012
42998089,8856,2012
18092300,6608,2012
17718187,3773,2012
45101115,2922,2012
22703565,9740,2012
22705830,4140,2012
27956408,8368,2012
66615175,9749,2012
25232532,1682,2012
80422894,8157,2012
52438512,8896,2012
17055336,6568,2012
43324413,1011,2012
41117673,9784,2012
33742862,7415,2012
40477619,9045,2012
45462901,3012,2012
76363958,7906,2012
04825259,9477,2012
26848990,5615,2012
90751666,3685,2012
36993045,8412,2012
69281046,5325,2012
69725089,5928,2012
04616140,9779,2012
02800546,3844,2012
47343611,3611,2012
32518843,6810,2012
36359481,3221,2012
87772481,9483,2012
91235496,5688,2012
24145193,2970,2012
12147367,4874,2012
69936650,7100,2012
99951535,3972,2012
48117165,4789,2012
22068673,4996,2012
82390714,7859,2012
70409683,3353,2012
19971670,6494,2012
23238791,5179,2012
77899165,7907,2012
21245914,4098,2012
86707003,9912,2012
10927281,6672,2012
61914561,4456,2012
94917605,6398,2012
63902327,9742,2012
50031268,9809,2012
80684586,1162,2012
53823273,2917,2012
51581150,9332,2012
05731649,1064,2012
53835142,6578,2012
54731737,5681,2012
08416641,3625,2012
47244729,5136,2012
24486433,4019,2012
09406420,8341,2012
56403129,9888,2012
65977371,5403,2012
36125951,4024,2012
40122648,1040,2012
11711697,7936,2012
45130021,6502,2012
22665744,3336,2012
21334322,9322,2012
51298897,5508,2012
81939334,9855,2012
96715236,5488,2012
02758768,9654,2012
48360220,8838,2012
97459098,5486,2012
40311723,5257,2012
64945699,0425,2012
35340687,5939,2012
95290198,8634,2012
22378401,3716,2012
99753278,5143,2012
72328171,2971,2012
42634499,3232,2012
49970678,9848,2012
15042727,9779,2012
55692639,3106,2012
70213398,3351,2012
54552726,0375,2012
42027534,5021,2012
41204594,4096,2012
68343254,9435,2012
95828278,5133,2012
81420605,0355,2012
95113894,9329,2012
65536056,3158,2012
34985379,4473,2012
89808687,3705,2012
29623006,5347,2012
20388282,1121,2012
22180100,3724,2012
93737649,3163,2012
39415466,5687,2012
91314635,1123,2012
98260880,3733,2012
18985729,1681,2012
32380472,3631,2012
98724490,5976,2012
10761918,6766,2012
82769444,5486,2012
74264043,9733,2012
49765381,9719,2012
25046934,9721,2012
29462626,3314,2012
37752283,1561,2012
08612429,3792,2012
51248780,5205,2012
41944277,2979,2012
38868283,7847,2012
66224252,5008,2012
64336283,2955,2012
92318871,1510,2012
73426657,5949,2012
41108796,2411,2012
06739669,5079,2012
94505291,7365,2012
96231279,5681,2012
85027856,9722,2012
46957504,8136,2012
99337452,1301,2012
20154464,1206,2012
12574794,9808,2012
58983328,5351,2012
40562818,4760,2012
21884156,3802,2012
54721387,9889,2012
87669599,3726,2012
72992060,8216,2012
23200182,6580,2012
42763579,5191,2012
17973935,3636,2012
67196635,9826,2012
24673811,9763,2012
79082479,9484,2012
76849430,3096,2012
42987928,8408,2012
41435203,8628,2012
64769800,8296,2012
20314225,0290,2012
84085850,0430,2012
08641928,8820,2012
09391185,4504,2012
51628930,8211,2012
00168212,8556,2012
33046429,9483,2012
91573147,7940,2012
56217887,5837,2012
21512689,7667,2012
60375802,5153,2012
48327854,3219,2012
41182943,9390,2012
38197094,5132,2012
61793240,3056,2012
32894628,5186,2012
28284245,9333,2012
97376228,0539,2012
09385557,6005,2012
66608328,1006,2012
99932639,7230,2012
16033239,3683,2012
17451319,4437,2012
32724783,5446,2012
81985138,9606,2012
31328232,4504,2012
16308389,4038,2012
33959750,1175,2012
54395268,5856,2012
68735335,3225,2012
30043987,5856,2012
37361384,7181,2012
56935546,9780,2012
16646991,3635,2012
54207186,0285,2012
76912005,8019,2012
28281269,6606,2012
77171884,4712,2012
09700435,1901,2012
76340677,4230,2012
01601631,3171,2012
29512471,1892,2012
47891597,3270,2012
12137940,1353,2012
60436016,4629,2012
58425017,6679,2012
18132386,9880,2012
62830990,4006,2012
01485570,3029,2012
82879001,6890,2012
24990574,4734,2012
43646513,3278,2012
92692064,9881,2012
42130190,3309,2012
90997461,5247,2012
40968067,3044,2012
46098686,0150,2012
07830661,8828,2012
81066730,8977,2012
10174608,3635,2012
18647750,8409,2012
97377510,9917,2012
33879773,6516,2012
68318096,5336,2012
85554974,9369,2012
84108192,3701,2012
03597045,4007,2012
17797748,9756,2012
86467316,2902,2012
58792877,7862,2012
92879830,5811,2012
53496499,9839,2012
99410458,8320,2012
70955757,3657,2012
30876891,2508,2012
08965490,6813,2012
87288522,5352,2012
61560463,1197,2012
94891485,5943,2012
12198875,3088,2012
41885220,1041,2012
00088554,5974,2012
02309252,3226,2012
58971394,3662,2012
27257928,5938,2012
92958839,4273,2012
39112645,1083,2012
47778875,7919,2012
21842331,9534,2012
36223375,8526,2012
50755465,3839,2012
38220385,0260,2012
61056419,4670,2012
02108066,3757,2012
83218816,2969,2012
93979800,0163,2012
20626566,3155,2012
64479178,0353,2012
74848551,5688,2012
23561511,1723,2012
19058751,2489,2012
27894529,5616,2012
79716152,9705,2012
89515257,5728,2012
70190360,4003,2012
87000003,3965,2012
14803864,5189,2012
98354148,5465,2012
17187439,2958,2012
05013277,9802,2012
94860862,1561,2012
12628109,9744,2012
16747152,5460,2012
82039041,9695,2012
78038125,3972,2012
59519456,3221,2012
22779627,5946,2012
41604129,2007,2012
33234321,1071,2012
53755505,4098,2012
40854473,1365,2012
43866848,3734,2012
10725580,5315,2012
62386000,0375,2012
78198942,2919,2012
80690677,9264,2012
55377471,9467,2012
52717177,6408,2012
84709793,3314,2012
78023247,3231,2012
24637259,4880,2012
41700469,7918,2012
45894237,8621,2012
30985488,8300,2012
42758260,0170,2012
92874856,3664,2012
27545601,9748,2012
49378522,1184,2012
61933282,2432,2012
48786972,4025,2012
97077481,8625,2012
76979501,3636,2012
43018913,3036,2012
98463186,9913,2012
63550568,4085,2012
56631716,7184,2012
85132090,3351,2012
22930852,1165,2012
72803880,5489,2012
55637755,7131,2012
81299657,5621,2012
96137424,0690,2012
47209734,7133,2012
06070159,4784,2012
08628108,5822,2012
03898194,5203,2012
39751936,3264,2012
15933671,1551,2012
01702432,5156,2012
56601209,9783,2012
80172787,5277,2012
58934099,9328,2012
47571517,9173,2012
06829863,3703,2012
00833577,3749,2012
88371343,5268,2012
01474893,8363,2012
91541761,7184,2012
23652686,3073,2012
28166120,6546,2012
62634422,1509,2012
22061905,3871,2012
37116104,3749,2012
55306113,7231,2012
60497302,5846,2012
20199119,0173,2012
22006320,9047,2012
76807717,3722,2012
76879470,5403,2012
78591235,9122,2012
81291458,9518,2012
07959620,5508,2012
16676830,4197,2012
96825846,9584,2012
52163540,9736,2012
23839612,9820,2012
28797809,6047,2012
59159302,7856,2012
88000177,8633,2012
04877072,9689,2012
63282472,1183,2012
35491998,3875,2012
53955334,9622,2012
64118723,6740,2012
56958105,3667,2012
30918732,5631,2012
77102655,7170,2012
16524556,3127,2012
28671352,5736,2012
18881257,5122,2012
37547116,6270,2012
84322647,9865,2012
10036031,8866,2012
64777753,8820,2012
04843886,5137,2012
24150036,3221,2012
80361711,3665,2012
55192557,4876,2012
87579277,3658,2012
10789415,5781,2012
44101970,6642,2012
59128687,2478,2012
37726573,2022,2012
04801088,4787,2012
09707936,6494,2012
09820896,8406,2012
25992220,5446,2012
69010421,6508,2012
79084442,3939,2012
51021112,9470,2012
88079945,8446,2012
95181920,0164,2012
57273808,2401,2012
74517168,1073,2012
87242398,3691,2012
23616084,6020,2012
42632823,5149,2012
95482476,5000,2012
51269242,5152,2012
93211645,2956,2012
18652217,9678,2012
46447629,2009,2012
07787962,4010,2012
14109339,5736,2012
53243021,9853,2012
99003964,3709,2012
52930808,3177,2012
49333435,8416,2012
90961215,6813,2012
51263498,4026,2012
72365424,0539,2012
34559771,5675,2012
13659316,3657,2012
08094707,8849,2012
32830570,4094,2012
27870288,3036,2012
02736109,8322,2012
07406862,8349,2012
98964607,5949,2012
57904118,9537,2012
39045597,8311,2012
29719160,4010,2012
30962402,5209,2012
20214510,9837,2012
89078181,1673,2012
56832223,9912,2012
91454063,8851,2012
35278462,1021,2012
61682315,9725,2012
99035335,4119,2012
78583246,7220,2012
99801887,3706,2012
74367800,3794,2012
91149762,3625,2012
93364946,3056,2012
27892080,1352,2012
42325902,9529,2012
40897628,3930,2012
92359236,5185,2012
82974724,8813,2012
27164777,3125,2012
71750773,9889,2012
20253180,6047,2012
53420026,9720,2012
20492342,3316,2012
95665286,8412,2012
00504940,9054,2012
61413665,8169,2012
83447797,9693,2012
79834613,2442,2012
71392248,8326,2012
11873322,0300,2012
15080790,0630,2012
94062481,3166,2012
37749320,4782,2012
05982627,9386,2012
15569985,9384,2012
12009339,3026,2012
85793521,1682,2012
21883044,3739,2012
82197764,8657,2012
15968327,3101,2012
03311585,6620,2012
23229669,5135,2012
29017526,7953,2012
47949551,2484,2012
05543283,8075,2012
33947063,5134,2012
91860674,4006,2012
34582039,7137,2012
43382951,2956,2012
28733054,0151,2012
10191149,3784,2012
55588988,5852,2012
16500918,7061,2012
13039460,3106,2012
18320406,5198,2012
66757499,7934,2012
11503666,5849,2012
38626053,3703,2012
68061632,8150,2012
08010750,5139,2012
38906411,8812,2012
54692583,2511,2012
30248035,5755,2012
90811886,3221,2012
67595032,6746,2012
29948942,9835,2012
91249369,0162,2012
68408932,5673,2012
58096071,1195,2012
30160969,7934,2012
83479704,5280,2012
53722475,8524,2012
60707180,6505,2012
67114153,8406,2012
00515027,5489,2012
13714365,8970,2012
29984690,3717,2012
29137652,7946,2012
67023530,7929,2012
58415584,3630,2012
49480417,8505,2012
44676024,9878,2012
34952999,5095,2012
93308632,8130,2012
53831217,5939,2012
24388194,8413,2012
88725950,5553,2012
99082557,1061,2012
87969125,7230,2012
50725163,4861,2012
61995851,0815,2012
12873884,7109,2012
96564431,5135,2012
32097594,4604,2012
91335713,3089,2012
76737233,9843,2012
09969314,5698,2012
32350229,9880,2012
81714018,3726,2012
22698779,5687,2012
89321716,5338,2012
26290699,7183,2012
26662319,8956,2012
68303367,8624,2012
82207236,8501,2012
67995409,8322,2012
27358528,5199,2012
59339978,6018,2012
30005336,4522,2012
46157270,3688,2012
55706572,5960,2012
84596305,8971,2012
11582421,0153,2012
47861757,4880,2012
01931754,9316,2012
40556086,6125,2012
49847812,8311,2012
28412824,1510,2012
15217147,9732,2012
36722484,5728,2012
26691442,2926,2012
51893280,3662,2012
58371043,5736,2012
51806658,3109,2012
64615838,9474,2012
50294887,5907,2012
74770461,6598,2012
58689418,5438,2012
17779882,6050,2012
71163612,3014,2012
06164054,0380,2012
02553015,5209,2012
52497091,2971,2012
19130009,0559,2012
96660847,0850,2012
77110623,7936,2012
48645792,3019,2012
78612123,7934,2012
74594220,4739,2012
42905236,4023,2012
70634663,2432,2012
36973095,8180,2012
75972776,9850,2012
41240550,6906,2012
65645880,4196,2012
88093213,3047,2012
58263016,6457,2012
14864212,0600,2012
04253482,5079,2012
35056170,5499,2012
51159712,8626,2012
24247265,8188,2012
68238829,5184,2012
76878809,6508,2012
72761375,9483,2012
93419153,5346,2012
24194860,4108,2012
96587692,5324,2012
10036370,8889,2012
45571800,3612,2012
70637935,5486,2012
62582178,9881,2012
37032283,9693,2012
50931236,3030,2012
11994185,7900,2012
29274435,7063,2012
23231390,8412,2012
10272079,0729,2012
18696933,3955,2012
96549699,8871,2012
50462511,5838,2012
48618530,7415,2012
46980501,1109,2012
88003509,8902,2012
66212979,5553,2012
86042673,4996,2012
37411984,2493,2012
04639136,5127,2012
89595477,9873,2012
99344655,5001,2012
52893938,1562,2012
44749112,3870,2012
22773437,8386,2012
98505196,8624,2012
99500530,9035,2012
39549888,5335,2012
06305515,0810,2012
49560880,8021,2012
84553077,1173,2012
33418956,5037,2012
37282897,8807,2012
31066669,8501,2012
89826307,5952,2012
01267729,9603,2012
37223142,9564,2012
33278249,1689,2012
67242811,3598,2012
09098259,4275,2012
81568160,6566,2012
65256654,8601,2012
56799543,1681,2012
58801392,5923,2012
44858643,2417,2012
07655722,8134,2012
13971107,4473,2012
87462770,6458,2012
69468309,6420,2012
77590292,3852,2012
43881796,9759,2012
80266436,8375,2012
46794276,4118,2012
41688767,1149,2012
02656819,1207,2012
75777683,5706,2012
77549709,5631,2012
56726731,1650,2012
65075214,8353,2012
79179473,4281,2012
45962412,7850,2012
52205126,1509,2012
93200893,9342,2012
16790234,5443,2012
10045366,3839,2012
78062156,5463,2012
50654880,6145,2012
37266136,9865,2012
30396491,6604,2012
54082304,5967,2012
62556051,9862,2012
44004646,3721,2012
92065929,2926,2012
22498072,7153,2012
38226608,0159,2012
37638874,3008,2012
87647481,5179,2012
99165285,3019,2012
74326013,1161,2012
07802275,8150,2012
87738147,3843,2012
11618480,5431,2012
11649437,8442,2012
73520753,8520,2012
19973099,5732,2012
19010920,9823,2012
02442092,7951,2012
92881335,4089,2012
48534173,5310,2012
89250221,4736,2012
14374610,3733,2012
36120338,5985,2012
73891341,1010,2012
15281452,9014,2012
68509470,6103,2012
40881998,5728,2012
61655149,5198,2012
74698798,0385,2012
73354145,4195,2012
35973434,6102,2012
32274576,7911,2012
09502439,9539,2012
07050331,6586,2012
81855518,9572,2012
50503408,3645,2012
66768200,3800,2012
90206453,5135,2012
21110579,8818,2012
90034846,1531,2012
09236861,7958,2012
42693172,6018,2012
35260562,7220,2012
82454998,3807,2012
59758920,5974,2012
60363086,4437,2012
74622990,3610,2012
87731555,9889,2012
79480171,2476,2012
13161670,7932,2012
22865896,4685,2012
05520085,5683,2012
76458108,5710,2012
90279377,6502,2012
60334145,3219,2012
68224908,9863,2012
19023824,9918,2012
93784376,8623,2012
13487621,6598,2012
87683052,4787,2012
71168437,9844,2012
34932259,9051,2012
15607448,3097,2012
72844561,9435,2012
79618768,4097,2012
08312231,2421,2012
47799120,5198,2012
13299632,3784,2012
41032491,9391,2012
51081709,2926,2012
05998667,8639,2012
62027998,5001,2012
75815146,8969,2012
85566119,9823,2012
71808169,9487,2012
34215958,6424,2012
39487235,4473,2012
52718901,6716,2012
22298194,3727,2012
09458591,1064,2012
00227992,3778,2012
85949969,5964,2012
63387279,4358,2012
22268976,7846,2012
67473983,7230,2012
